L2 Norm,L2 Percentage
0.8502999544143677,0.03828282281756401
0.8269276022911072,0.03295838087797165
0.8339395523071289,0.03617177903652191
0.839836835861206,0.03714686632156372
0.8589744567871094,0.0397070050239563
0.8725350499153137,0.036378972232341766
0.806337833404541,0.035631924867630005
0.8810638785362244,0.0375388041138649
0.8634805083274841,0.038525450974702835
0.8860071897506714,0.036241043359041214
0.8719050884246826,0.037117667496204376
0.8079590201377869,0.03457387909293175
0.8749415874481201,0.03559235483407974
0.8174622654914856,0.03561247140169144
0.8543702363967896,0.03488001599907875
0.8060694336891174,0.03601495549082756
0.8455492854118347,0.03684580326080322
0.8401772379875183,0.03425462171435356
0.8089439868927002,0.03280285745859146
0.795332133769989,0.03393182158470154
0.8064300417900085,0.034502387046813965
0.7879443764686584,0.0323537141084671
0.7982789874076843,0.03758075460791588
0.8006826639175415,0.03312928229570389
0.7989202737808228,0.035664577037096024
0.7973790764808655,0.033963803201913834
0.7890723943710327,0.03135519102215767
0.7982224822044373,0.034103769809007645
0.7944002747535706,0.0336163230240345
0.7969030141830444,0.03428470715880394
0.7428128719329834,0.02975035086274147
0.6881103515625,0.030022114515304565
0.7500207424163818,0.03262455016374588
0.7765001654624939,0.03176577761769295
0.7303837537765503,0.02930373325943947
0.7697890400886536,0.031715743243694305
0.7600669264793396,0.02997507154941559
0.6851903796195984,0.03181737661361694
0.7202610373497009,0.03348443657159805
0.7083538174629211,0.030549393966794014
0.70321124792099,0.030422164127230644
0.7324886322021484,0.030307332053780556
0.6871781349182129,0.030285192653536797
0.7345738410949707,0.030225573107600212
0.6909148097038269,0.029638586565852165
0.6801882386207581,0.029423771426081657
0.7124705910682678,0.028592420741915703
0.6888267397880554,0.02834194526076317
0.6805602312088013,0.02842731773853302
0.6972507834434509,0.031239937990903854
0.6960360407829285,0.030187590047717094
0.6607013940811157,0.02866644598543644
0.6493186950683594,0.02600938268005848
0.6864225268363953,0.02791517972946167
0.6912569403648376,0.028752250596880913
0.6997674107551575,0.028242632746696472
0.6878601908683777,0.02954116463661194
0.6136263608932495,0.02550419606268406
0.6659017205238342,0.028586197644472122
0.6621096730232239,0.025495726615190506
0.6427561640739441,0.026801947504281998
0.6460763812065125,0.02833673171699047
0.7108295559883118,0.030077850446105003
0.6963831186294556,0.029688715934753418
0.6910040974617004,0.028971174731850624
0.5928041338920593,0.026746021583676338
0.6800832748413086,0.028179487213492393
0.6567493677139282,0.027205752208828926
0.6472358107566833,0.02968759275972843
0.6493110060691833,0.025859547778964043
0.6716788411140442,0.026758451014757156
0.6443746089935303,0.026431027799844742
0.6329997777938843,0.025791063904762268
0.7216230630874634,0.03382912650704384
0.641834557056427,0.02653120644390583
0.6696272492408752,0.02715997025370598
0.6285577416419983,0.026636388152837753
0.6765467524528503,0.02586411125957966
0.6648961305618286,0.027499647811055183
0.5900413990020752,0.02455325424671173
0.6174451112747192,0.02617940679192543
0.6191362142562866,0.028573978692293167
0.6359260082244873,0.02656284160912037
0.5688890814781189,0.02514677681028843
0.6007770895957947,0.02569478563964367
0.5718706846237183,0.023671893402934074
0.5743536353111267,0.025067102164030075
0.6277813911437988,0.02681434340775013
0.6550431251525879,0.027024636045098305
0.6001764535903931,0.026028061285614967
0.5562124252319336,0.02323315106332302
0.6380957365036011,0.027209695428609848
0.6125015616416931,0.023445231840014458
0.5561087131500244,0.024553656578063965
0.5789583921432495,0.023932214826345444
0.5564910173416138,0.022923234850168228
0.6233272552490234,0.025942765176296234
0.5902056097984314,0.024321001023054123
0.622149646282196,0.025747545063495636
0.5842282176017761,0.022525548934936523
0.6083096861839294,0.02627861686050892
0.6044465899467468,0.025180811062455177
0.5946298837661743,0.026914633810520172
